artist,time,title,day,month,station
Young M.A,4:06 AM,OOOUUU,2,12,hot105
Meek Mill,4:03 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),2,12,hot105
"DJ Khaled feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne",3:58 AM,I'm the One,2,12,hot105
Trey Songz,3:55 AM,Say Aah (feat. Fabolous),2,12,hot105
Talib Kweli,3:52 AM,Let It Roll,2,12,hot105
Bruno Mars,3:48 AM,That's What I Like,2,12,hot105
Fetty Wap,3:43 AM,Again,2,12,hot105
The Notorious B.I.G.,3:39 AM,One More Chance,2,12,hot105
Migos,3:34 AM,T-Shirt,2,12,hot105
Chance the Rapper,3:30 AM,No Problem (feat. Lil Wayne & 2 Chainz),2,12,hot105
T.I.,3:26 AM,Bring Em Out,2,12,hot105
A Boogie Wit da Hoodie,3:22 AM,Drowning (feat. Kodak Black),2,12,hot105
O.T. Genasis,3:19 AM,Cut It (feat. Young Dolph),2,12,hot105
Tee Grizzley,3:14 AM,First Day Out,2,12,hot105
Wale,3:10 AM,Bad (feat. Tiara Thomas),2,12,hot105
PARTYNEXTDOOR,3:06 AM,Come and See Me (feat. Drake),2,12,hot105
LIL UZI VERT,3:03 AM,XO TOUR Llif3,2,12,hot105
Webbie,2:59 AM,Independent (feat. Lil' Boosie and Lil' Phat),2,12,hot105
Fetty Wap,2:55 AM,My Way (feat. Monty),2,12,hot105
Trey Songz,2:51 AM,Can't Be Friends,2,12,hot105
Migos,2:47 AM,Slippery (feat. Gucci Mane),2,12,hot105
D.R.A.M. (feat. Lil Yachty),2:44 AM,Broccoli,2,12,hot105
Ty Dolla $ign,2:40 AM,Paranoid (feat. B.o.B),2,12,hot105
Lil Pump,2:37 AM,Gucci Gang,2,12,hot105
Dae Dae,2:34 AM,"Wat U Mean (Aye, Aye, Aye)",2,12,hot105
2Pac,2:26 AM,I Ain't Mad At Cha,2,12,hot105
Bruno Mars,2:22 AM,That's What I Like,2,12,hot105
LIL UZI VERT,2:20 AM,You Was Right,2,12,hot105
Meek Mill,2:16 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),2,12,hot105
T.I.,2:12 AM,What You Know,2,12,hot105
DJ Khaled feat. Beyoncé & Jay Z,2:07 AM,Shining,2,12,hot105
Chance the Rapper,2:03 AM,No Problem (feat. Lil Wayne & 2 Chainz),2,12,hot105
Fetty Wap,1:59 AM,Trap Queen,2,12,hot105
Lil Jon & the East Side Boyz,1:54 AM,Lovers And Friends,2,12,hot105
Gucci Mane,1:51 AM,Both (feat. Drake),2,12,hot105
Migos,1:48 AM,Fight Night,2,12,hot105
Baka Not Nice,1:45 AM,Live Up To My Name,2,12,hot105
A Boogie Wit da Hoodie,1:41 AM,Drowning (feat. Kodak Black),2,12,hot105
Young M.A,1:37 AM,OOOUUU,2,12,hot105
Trey Songz,1:34 AM,Can't Help But Wait,2,12,hot105
Fat Joe & Remy Ma (feat. French Montana & Infared),1:30 AM,All The Way Up,2,12,hot105
Tee Grizzley,1:26 AM,First Day Out,2,12,hot105
Tee Grizzley,1:26 AM,First Day Out,2,12,hot105
Wiz Khalifa,1:22 AM,We Dem Boyz,2,12,hot105
LIL UZI VERT,1:19 AM,XO TOUR Llif3,2,12,hot105
"DJ Khaled feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne",1:15 AM,I'm the One,2,12,hot105
The Notorious B.I.G.,1:07 AM,Big Poppa,2,12,hot105
Fetty Wap,1:04 AM,679 (feat. Monty),2,12,hot105
Migos,1:00 AM,Slippery (feat. Gucci Mane),2,12,hot105
Childish Gambino,12:56 AM,Redbone,2,12,hot105
Meek Mill,12:48 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),2,12,hot105
O.T. Genasis,12:44 AM,Cut It (feat. Young Dolph),2,12,hot105
Trey Songz,12:41 AM,Neighbors Know My Name,2,12,hot105
Wiz Khalifa,12:38 AM,Something New (feat. Ty Dolla $ign),2,12,hot105
LIL UZI VERT,12:35 AM,You Was Right,2,12,hot105
Bruno Mars,12:32 AM,That's What I Like,2,12,hot105
Aaliyah,12:27 AM,One In A Million,2,12,hot105
Chance the Rapper,12:22 AM,No Problem (feat. Lil Wayne & 2 Chainz),2,12,hot105
Fetty Wap,12:17 AM,Again,2,12,hot105
A Boogie Wit da Hoodie,12:14 AM,Drowning (feat. Kodak Black),2,12,hot105
Wale,12:10 AM,Lotus Flower Bomb (feat. Miguel),2,12,hot105
Wale,12:10 AM,Lotus Flower Bomb (feat. Miguel),2,12,hot105
Migos,12:06 AM,T-Shirt,2,12,hot105
Tee Grizzley,12:02 AM,First Day Out,2,12,hot105
The Notorious B.I.G.,11:58 PM,Hypnotize (2014 Remastered Version),1,12,hot105
DJ Khaled feat. Beyoncé & Jay Z,11:53 PM,Shining,1,12,hot105
Talib Kweli,11:46 PM,Let It Roll,1,12,hot105
Missy Elliott,11:42 PM,Work It,1,12,hot105
LIL UZI VERT,11:39 PM,XO TOUR Llif3,1,12,hot105
PARTYNEXTDOOR,11:35 PM,Come and See Me (feat. Drake),1,12,hot105
Lil Pump,11:32 PM,Gucci Gang,1,12,hot105
2Pac,11:32 PM,How Do U Want It,1,12,hot105
Bruno Mars,11:28 PM,24K Magic,1,12,hot105
Trey Songz,11:24 PM,Love Faces,1,12,hot105
DJ Luke Nasty,11:20 PM,OTW,1,12,hot105
Migos,11:16 PM,Slippery (feat. Gucci Mane),1,12,hot105
Fetty Wap,11:13 PM,My Way (feat. Monty),1,12,hot105
Fetty Wap,11:13 PM,My Way (feat. Monty),1,12,hot105
T.I.,11:09 PM,Whatever You Like,1,12,hot105
D.R.A.M. (feat. Lil Yachty),11:05 PM,Broccoli,1,12,hot105
Meek Mill,11:02 PM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
Dae Dae,10:59 PM,"Wat U Mean (Aye, Aye, Aye)",1,12,hot105
A Boogie Wit da Hoodie,10:55 PM,Drowning (feat. Kodak Black),1,12,hot105
Baka Not Nice,10:52 PM,Live Up To My Name,1,12,hot105
Tee Grizzley,10:43 PM,First Day Out,1,12,hot105
Young M.A,10:39 PM,OOOUUU,1,12,hot105
Wiz Khalifa,10:36 PM,Something New (feat. Ty Dolla $ign),1,12,hot105
Twista,10:31 PM,Slow Jamz (feat. Kanye West & Jamie Foxx),1,12,hot105
Fetty Wap,10:27 PM,Trap Queen,1,12,hot105
Fetty Wap,10:27 PM,Trap Queen,1,12,hot105
Waka Flocka Flame,10:23 PM,No Hands (feat. Roscoe Dash and Wale),1,12,hot105
Fat Joe & Remy Ma (feat. French Montana & Infared),10:20 PM,All The Way Up,1,12,hot105
Chance the Rapper,10:15 PM,No Problem (feat. Lil Wayne & 2 Chainz),1,12,hot105
"DJ Khaled feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne",10:11 PM,I'm the One,1,12,hot105
Migos,10:07 PM,Handsome And Wealthy,1,12,hot105
Meek Mill,10:04 PM,All Eyes On You (feat. Chris Brown & Nicki Minaj),1,12,hot105
"Migos, Nicki Minaj, & Cardi B",9:56 PM,MotorSport,1,12,hot105
Sean Paul,9:55 PM,Get Busy,1,12,hot105
Wale,9:53 PM,Lotus Flower Bomb (feat. Miguel),1,12,hot105
Talib Kweli,9:50 PM,Let It Roll,1,12,hot105
Moneybagg Yo,9:46 PM,Doin’ It,1,12,hot105
2 Chainz,9:43 PM,"It's A Vibe [Feat. Ty Dolla $ign, Trey Songz & Jhené Aiko]",1,12,hot105
NAV & Metro Boomin,9:38 PM,Minute,1,12,hot105
G-Eazy feat. A$AP Rocky & Cardi B,9:34 PM,No Limit,1,12,hot105
Bruno Mars,9:30 PM,That's What I Like,1,12,hot105
Talib Kweli,9:22 PM,Let It Roll,1,12,hot105
Remy Ma feat. Lil' Kim,9:22 PM,Wake Me Up,1,12,hot105
Lil Pump,9:15 PM,Gucci Gang,1,12,hot105
JAY Z & Kanye West,9:11 PM,Otis,1,12,hot105
Kendrick Lamar,9:07 PM,LOYALTY. FT. RIHANNA.,1,12,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",9:02 PM,Pills & Automobiles,1,12,hot105
Gucci Mane,8:59 PM,Both (feat. Drake),1,12,hot105
Kendrick Lamar,8:55 PM,LOVE. FT. ZACARI.,1,12,hot105
Post Malone,8:52 PM,rockstar [Feat. 21 Savage],1,12,hot105
Lil Pump,8:52 PM,Gucci Gang,1,12,hot105
The Notorious B.I.G.,8:49 PM,Juicy,1,12,hot105
Baka Not Nice,8:46 PM,Live Up To My Name,1,12,hot105
Trey Songz,8:42 PM,Can't Help But Wait,1,12,hot105
Cardi B,8:38 PM,Bodak Yellow,1,12,hot105
N.E.R.D.,8:35 PM,Lemon,1,12,hot105
Sevyn Streeter,8:31 PM,It Won't Stop (feat. Chris Brown),1,12,hot105
21 Savage,8:24 PM,Bank Account,1,12,hot105
Wale,8:20 PM,Lotus Flower Bomb (feat. Miguel),1,12,hot105
Baka Not Nice,8:20 PM,Live Up To My Name,1,12,hot105
Migos,8:18 PM,Slippery (feat. Gucci Mane),1,12,hot105
Wiz Khalifa,8:14 PM,Something New (feat. Ty Dolla $ign),1,12,hot105
Migos,8:04 PM,Bad and Boujee (feat. Lil Uzi Vert),1,12,hot105
SZA feat. Travis Scott,8:00 PM,Love Galore,1,12,hot105
2 Chainz,7:56 PM,"It's A Vibe [Feat. Ty Dolla $ign, Trey Songz & Jhené Aiko]",1,12,hot105
A$AP Ferg,7:54 PM,Plain Jane,1,12,hot105
Wiz Khalifa,7:54 PM,Something New (feat. Ty Dolla $ign),1,12,hot105
B.o.B,7:52 PM,Airplanes (feat. Hayley Williams of Paramore),1,12,hot105
Talib Kweli,7:47 PM,Let It Roll,1,12,hot105
Lil Baby,7:33 PM,My Dawg,1,12,hot105
Gucci Mane,7:29 PM,I Get The Bag (feat. Migos),1,12,hot105
GoldLink feat. Brent Faiyaz & Jefe,7:26 PM,Crew,1,12,hot105
Kendrick Lamar,7:22 PM,LOYALTY. FT. RIHANNA.,1,12,hot105
Yo Gotti,7:19 PM,Juice,1,12,hot105
Gucci Mane,7:15 PM,Freaky Gurl,1,12,hot105
Wale,7:13 PM,Bad (feat. Tiara Thomas),1,12,hot105
Miguel,7:08 PM,Adorn,1,12,hot105
Kendrick Lamar,7:05 PM,LOVE. FT. ZACARI.,1,12,hot105
Playboi Carti,7:01 PM,wokeuplikethis*,1,12,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",6:56 PM,Pills & Automobiles,1,12,hot105
Jacquees,6:52 PM,B.E.D.,1,12,hot105
Trey Songz,6:50 PM,Heart Attack,1,12,hot105
Fabolous,6:48 PM,Young'n,1,12,hot105
Lil Pump,6:45 PM,Gucci Gang,1,12,hot105
Future,6:40 PM,Mask Off,1,12,hot105
Yung Bleu,6:37 PM,Miss It,1,12,hot105
Tory Lanez,6:34 PM,LUV,1,12,hot105
Miguel feat. Travis Scott,6:30 PM,Sky Walker,1,12,hot105
Cardi B,6:26 PM,Bodak Yellow,1,12,hot105
Doe B,6:22 PM,Let Me Find Out,1,12,hot105
Meek Mill,6:20 PM,Amen (feat. Drake),1,12,hot105
Lil' Kim,6:17 PM,Magic Stick,1,12,hot105
T.I.,6:14 PM,What You Know,1,12,hot105
SZA,6:10 PM,The Weekend,1,12,hot105
Beyoncé,6:06 PM,Sorry,1,12,hot105
Post Malone,6:03 PM,rockstar [Feat. 21 Savage],1,12,hot105
Jay-Z,5:59 PM,Bam [Feat. Damian Marley],1,12,hot105
G-Eazy feat. A$AP Rocky & Cardi B,5:55 PM,No Limit,1,12,hot105
DJ Luke Nasty,5:55 PM,OTW,1,12,hot105
Fabolous,5:53 PM,Into You (feat. Ashanti),1,12,hot105
Fetty Wap,5:51 PM,Trap Queen,1,12,hot105
SZA,5:44 PM,The Weekend,1,12,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",5:39 PM,Pills & Automobiles,1,12,hot105
Rich Gang,5:35 PM,Lifestyle,1,12,hot105
DJ Luke Nasty,5:35 PM,OTW,1,12,hot105
Trey Songz,5:30 PM,Na Na,1,12,hot105
DJ Luke Nasty,5:20 PM,OTW,1,12,hot105
Migos,5:16 PM,Slippery (feat. Gucci Mane),1,12,hot105
Migos,5:16 PM,Slippery (feat. Gucci Mane),1,12,hot105
Fetty Wap,5:11 PM,Again,1,12,hot105
The Notorious B.I.G.,5:07 PM,Hypnotize (2014 Remastered Version),1,12,hot105
D.R.A.M. (feat. Lil Yachty),5:03 PM,Broccoli,1,12,hot105
Meek Mill,5:00 PM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
Kelly Rowland,4:57 PM,Motivation,1,12,hot105
NAV & Metro Boomin,4:52 PM,Minute,1,12,hot105
Meek Mill,4:49 PM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
Kendrick Lamar,4:49 PM,LOVE. FT. ZACARI.,1,12,hot105
Fat Joe,4:47 PM,What's Luv? (feat. Ja-Rule & Ashanti),1,12,hot105
Gucci Mane,4:46 PM,Freaky Gurl,1,12,hot105
Wale,4:44 PM,Bad (feat. Tiara Thomas),1,12,hot105
Jay-Z,4:42 PM,Young Forever [Jay-Z + Mr Hudson] (Explicit Album Version),1,12,hot105
Cardi B,4:37 PM,Bodak Yellow,1,12,hot105
Chris Brown feat. Usher & Rick Ross,4:33 PM,New Flame,1,12,hot105
A$AP Ferg,4:30 PM,Plain Jane,1,12,hot105
Jidenna feat. Roman GianArthur,4:26 PM,Classic Man,1,12,hot105
Gucci Mane,4:23 PM,Wasted [feat. OJ Da Juiceman],1,12,hot105
Fetty Wap,4:21 PM,My Way (feat. Monty),1,12,hot105
2Pac,4:19 PM,2 Of Amerikaz Most Wanted,1,12,hot105
Big Sean & Metro Boomin,4:14 PM,Pull Up N Wreck,1,12,hot105
Post Malone,4:11 PM,rockstar [Feat. 21 Savage],1,12,hot105
Gucci Mane,4:07 PM,I Get The Bag (feat. Migos),1,12,hot105
DJ Khaled feat. Rihanna & Bryson Tiller,4:04 PM,Wild Thoughts,1,12,hot105
Cassie feat. G-Eazy,4:01 PM,Love a Loser,1,12,hot105
Kendrick Lamar,3:57 PM,Swimming Pools (Drank),1,12,hot105
Jhené Aiko,3:53 PM,While We're Young,1,12,hot105
Ginuwine,3:51 PM,Last Chance,1,12,hot105
Fabolous,3:49 PM,Can't Let You Go (feat. Mike Shorey & Lil' Mo),1,12,hot105
Sean Paul,3:47 PM,Temperature,1,12,hot105
Sean Paul,3:45 PM,We Be Burnin' (Recognize It),1,12,hot105
Usher,3:40 PM,Climax,1,12,hot105
Remy Ma feat. Lil' Kim,3:36 PM,Wake Me Up,1,12,hot105
"Migos, Nicki Minaj, & Cardi B",3:31 PM,MotorSport,1,12,hot105
G-Eazy feat. A$AP Rocky & Cardi B,3:27 PM,No Limit,1,12,hot105
Blac Youngsta,3:24 PM,Booty,1,12,hot105
Rich Homie Quan (feat. Problem),3:21 PM,Walk Thru,1,12,hot105
DJ Khaled,3:19 PM,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",1,12,hot105
Bruno Mars,3:08 PM,That's What I Like,1,12,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",3:03 PM,Pills & Automobiles,1,12,hot105
Miguel feat. Travis Scott,3:00 PM,Sky Walker,1,12,hot105
Bryson Tiller,2:56 PM,Exchange,1,12,hot105
Rihanna,2:53 PM,Sex With Me,1,12,hot105
Kendrick Lamar,2:49 PM,LOVE. FT. ZACARI.,1,12,hot105
Wiz Khalifa,2:48 PM,Roll Up,1,12,hot105
Juvenile,2:46 PM,Rodeo,1,12,hot105
Baka Not Nice,2:43 PM,Live Up To My Name,1,12,hot105
Cardi B,2:37 PM,Bodak Yellow,1,12,hot105
Lil Pump,2:35 PM,Gucci Gang,1,12,hot105
Meek Mill,2:31 PM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
A$AP Ferg,2:28 PM,Plain Jane,1,12,hot105
Post Malone,2:25 PM,rockstar [Feat. 21 Savage],1,12,hot105
Lil Wayne,2:20 PM,Mrs. Officer,1,12,hot105
Fetty Wap,2:17 PM,679 (feat. Monty),1,12,hot105
T.I.,2:15 PM,U Don't Know Me,1,12,hot105
SZA,2:09 PM,The Weekend,1,12,hot105
Gucci Mane,2:06 PM,Both (feat. Drake),1,12,hot105
Kendrick Lamar,2:03 PM,LOYALTY. FT. RIHANNA.,1,12,hot105
Bryson Tiller,1:59 PM,Somethin Tells Me,1,12,hot105
Gucci Mane,1:55 PM,I Get The Bag (feat. Migos),1,12,hot105
2Pac,1:52 PM,2 Of Amerikaz Most Wanted,1,12,hot105
Trey Songz,1:50 PM,Say Aah (feat. Fabolous),1,12,hot105
Wiz Khalifa,1:47 PM,Something New (feat. Ty Dolla $ign),1,12,hot105
Cardi B,1:43 PM,Bodak Yellow,1,12,hot105
The Weeknd,1:39 PM,Die For You,1,12,hot105
Hustle Gang,1:35 PM,Friends,1,12,hot105
SZA feat. Travis Scott,1:31 PM,Love Galore,1,12,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",1:26 PM,Pills & Automobiles,1,12,hot105
T.I.,1:22 PM,Bring Em Out,1,12,hot105
Wiz Khalifa,1:22 PM,Something New (feat. Ty Dolla $ign),1,12,hot105
Jay-Z,1:20 PM,Young Forever [Jay-Z + Mr Hudson] (Explicit Album Version),1,12,hot105
B.o.B,1:18 PM,HeadBand (feat. 2 Chainz),1,12,hot105
Wiz Khalifa,1:17 PM,"Work Hard, Play Hard",1,12,hot105
G-Eazy feat. A$AP Rocky & Cardi B,1:09 PM,No Limit,1,12,hot105
Cassie feat. G-Eazy,1:06 PM,Love a Loser,1,12,hot105
SZA,1:03 PM,The Weekend,1,12,hot105
Talib Kweli,12:54 PM,Let It Roll,1,12,hot105
Kendrick Lamar,12:49 PM,LOVE. FT. ZACARI.,1,12,hot105
Post Malone,12:46 PM,rockstar [Feat. 21 Savage],1,12,hot105
"A$AP Rocky feat. Drake, 2 Chainz & Kendrick Lamar",12:42 PM,F**kin' Problems,1,12,hot105
Talib Kweli,12:42 PM,Let It Roll,1,12,hot105
Twista,12:40 PM,Overnight Celebrity (Explicit Album Version),1,12,hot105
Sean Paul,12:39 PM,We Be Burnin' (Recognize It),1,12,hot105
Lil' Kim,12:35 PM,The Jump Off,1,12,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",11:57 AM,Pills & Automobiles,1,12,hot105
T-Pain Featuring Yung Joc,11:53 AM,Buy U a Drank (Shawty Snappin'),1,12,hot105
Dae Dae,11:50 AM,Spend It,1,12,hot105
Migos,11:48 AM,T-Shirt,1,12,hot105
Lil Pump,11:45 AM,Gucci Gang,1,12,hot105
SZA feat. Travis Scott,11:40 AM,Love Galore,1,12,hot105
Lil Pump,11:38 AM,Gucci Gang,1,12,hot105
Jay-Z,11:31 AM,Bam [Feat. Damian Marley],1,12,hot105
Cardi B,11:27 AM,Bodak Yellow,1,12,hot105
DJ Khaled,11:22 AM,I'm On One,1,12,hot105
Lil Pump,11:21 AM,Gucci Gang,1,12,hot105
Wiz Khalifa,11:19 AM,Black And Yellow,1,12,hot105
T.I.,11:18 AM,U Don't Know Me,1,12,hot105
2Pac,11:16 AM,I Ain't Mad At Cha,1,12,hot105
Meek Mill,11:14 AM,I'm a Boss (feat. Rick Ross),1,12,hot105
G-Eazy feat. A$AP Rocky & Cardi B,11:09 AM,No Limit,1,12,hot105
Jacquees,11:06 AM,At the Club,1,12,hot105
N.E.R.D.,11:03 AM,Lemon,1,12,hot105
Beyoncé,10:59 AM,Sorry,1,12,hot105
"Migos, Nicki Minaj, & Cardi B",10:54 AM,MotorSport,1,12,hot105
Trey Songz,10:51 AM,Say Aah (feat. Fabolous),1,12,hot105
Trick Daddy,10:49 AM,Let's Go (feat. Big D & Twista),1,12,hot105
Baka Not Nice,10:46 AM,Live Up To My Name,1,12,hot105
LIL UZI VERT,10:42 AM,XO TOUR Llif3,1,12,hot105
Lecrae,10:39 AM,Broke,1,12,hot105
Meek Mill,10:36 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
SZA,10:33 AM,The Weekend,1,12,hot105
Remy Ma feat. Lil' Kim,10:29 AM,Wake Me Up,1,12,hot105
Rich Gang,10:25 AM,Lifestyle,1,12,hot105
Baka Not Nice,10:24 AM,Live Up To My Name,1,12,hot105
The Notorious B.I.G.,10:23 AM,Hypnotize (2014 Remastered Version),1,12,hot105
Wiz Khalifa,10:21 AM,"Work Hard, Play Hard",1,12,hot105
Trick Daddy,10:19 AM,Sugar (Gimme Some) [feat. Cee-Lo & Ludacris],1,12,hot105
Migos,10:17 AM,Bad and Boujee (feat. Lil Uzi Vert),1,12,hot105
Jhené Aiko,10:12 AM,While We're Young,1,12,hot105
Bone Thugs-N-Harmony,10:07 AM,1st of the Month,1,12,hot105
Tory Lanez,10:03 AM,Say It,1,12,hot105
Post Malone,10:00 AM,rockstar [Feat. 21 Savage],1,12,hot105
Gucci Mane,9:46 AM,Both (feat. Drake),1,12,hot105
Kirko Bangz,8:48 AM,Drank In My Cup,1,12,hot105
DJ Khaled,8:46 AM,I'm So Hood,1,12,hot105
Lil' Kim,8:44 AM,The Jump Off,1,12,hot105
Meek Mill,8:42 AM,I'm a Boss (feat. Rick Ross),1,12,hot105
Twista,8:21 AM,Slow Jamz (feat. Kanye West & Jamie Foxx),1,12,hot105
Migos,8:19 AM,T-Shirt,1,12,hot105
2Pac,8:17 AM,I Ain't Mad At Cha,1,12,hot105
Trey Songz,7:49 AM,Bottoms Up (feat. Nicki Minaj),1,12,hot105
Trick Daddy,7:47 AM,Let's Go (feat. Big D & Twista),1,12,hot105
Trick Daddy,7:43 AM,Sugar (Gimme Some) [feat. Cee-Lo & Ludacris],1,12,hot105
Migos,7:17 AM,Bad and Boujee (feat. Lil Uzi Vert),1,12,hot105
Talib Kweli,7:14 AM,Let It Roll,1,12,hot105
Wale,6:50 AM,That Way (feat. Jeremih & Rick Ross),1,12,hot105
Meek Mill,6:46 AM,Young & Gettin' It (feat. Kirko Bangz),1,12,hot105
T.I.,6:35 AM,Whatever You Like,1,12,hot105
Meek Mill,6:33 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
Childish Gambino,6:31 AM,3005,1,12,hot105
Jay-Z,6:20 AM,Empire State Of Mind,1,12,hot105
Jay-Z,6:17 AM,On To The Next One [Jay-Z + Swizz Beatz] (Explicit Album Version),1,12,hot105
Gucci Mane,6:15 AM,Tone it Down (feat. Chris Brown),1,12,hot105
Mike Jones,5:47 AM,Still Tippin' (feat. Slim Thug and Paul Wall),1,12,hot105
Joe Gifted,5:44 AM,Water (feat. Fronstreet),1,12,hot105
Rich Homie Quan,5:29 AM,"Flex (Ooh, Ooh, Ooh)",1,12,hot105
Kendrick Lamar,5:25 AM,LOYALTY. FT. RIHANNA.,1,12,hot105
Miguel feat. Travis Scott,5:21 AM,Sky Walker,1,12,hot105
E-40,5:19 AM,Tell Me When To Go,1,12,hot105
Usher,5:14 AM,Confessions Part II (Confessions Special Edition Version),1,12,hot105
Dej Loaf,5:11 AM,No Fear,1,12,hot105
A$AP Ferg,5:04 AM,Plain Jane,1,12,hot105
G-Eazy feat. A$AP Rocky & Cardi B,5:00 AM,No Limit,1,12,hot105
O.T. Genasis,4:56 AM,Cut It (feat. Young Dolph),1,12,hot105
Wale,4:53 AM,Lotus Flower Bomb (feat. Miguel),1,12,hot105
Wiz Khalifa,4:50 AM,Something New (feat. Ty Dolla $ign),1,12,hot105
Chance the Rapper,4:45 AM,No Problem (feat. Lil Wayne & 2 Chainz),1,12,hot105
Young M.A,4:41 AM,OOOUUU,1,12,hot105
Trey Songz,4:38 AM,Neighbors Know My Name,1,12,hot105
Talib Kweli,4:35 AM,Let It Roll,1,12,hot105
Migos,4:31 AM,T-Shirt,1,12,hot105
A Boogie Wit da Hoodie,4:27 AM,Drowning (feat. Kodak Black),1,12,hot105
Meek Mill,4:23 AM,I'm a Boss (feat. Rick Ross),1,12,hot105
Bruno Mars,4:20 AM,That's What I Like,1,12,hot105
Omarion,4:16 AM,Post To Be (feat. Chris Brown & Jhene Aiko),1,12,hot105
Missy Elliott,4:08 AM,Work It,1,12,hot105
Dae Dae,4:05 AM,"Wat U Mean (Aye, Aye, Aye)",1,12,hot105
LIL UZI VERT,4:02 AM,XO TOUR Llif3,1,12,hot105
Jay-Z,3:57 AM,Run This Town,1,12,hot105
D.R.A.M. (feat. Lil Yachty),3:53 AM,Broccoli,1,12,hot105
2Pac,3:53 AM,How Do U Want It,1,12,hot105
Lil Pump,3:50 AM,Gucci Gang,1,12,hot105
Migos,3:46 AM,Slippery (feat. Gucci Mane),1,12,hot105
PARTYNEXTDOOR,3:42 AM,Come and See Me (feat. Drake),1,12,hot105
T.I.,3:39 AM,Whatever You Like,1,12,hot105
Baka Not Nice,3:35 AM,Live Up To My Name,1,12,hot105
Baka Not Nice,3:35 AM,Live Up To My Name,1,12,hot105
"DJ Khaled feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne",3:31 AM,I'm the One,1,12,hot105
Meek Mill,3:28 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
Trey Songz,3:23 AM,Love Faces,1,12,hot105
Tee Grizzley,3:19 AM,First Day Out,1,12,hot105
Fetty Wap,3:16 AM,679 (feat. Monty),1,12,hot105
Chance the Rapper,3:11 AM,No Problem (feat. Lil Wayne & 2 Chainz),1,12,hot105
Dae Dae,3:03 AM,Spend It,1,12,hot105
A Boogie Wit da Hoodie,3:00 AM,Drowning (feat. Kodak Black),1,12,hot105
Fat Joe & Remy Ma (feat. French Montana & Infared),2:57 AM,All The Way Up,1,12,hot105
Waka Flocka Flame,2:52 AM,No Hands (feat. Roscoe Dash and Wale),1,12,hot105
Wiz Khalifa,2:49 AM,Something New (feat. Ty Dolla $ign),1,12,hot105
Bruno Mars,2:45 AM,That's What I Like,1,12,hot105
Childish Gambino,2:42 AM,Redbone,1,12,hot105
Trey Songz,2:38 AM,Say Aah (feat. Fabolous),1,12,hot105
Talib Kweli,2:35 AM,Let It Roll,1,12,hot105
Fetty Wap,2:30 AM,Again,1,12,hot105
Migos,2:26 AM,Slippery (feat. Gucci Mane),1,12,hot105
Sevyn Streeter,2:21 AM,It Won't Stop (feat. Chris Brown),1,12,hot105
DJ Luke Nasty,2:14 AM,OTW,1,12,hot105
DJ Luke Nasty,2:14 AM,OTW,1,12,hot105
LIL UZI VERT,2:11 AM,XO TOUR Llif3,1,12,hot105
T.I.,2:07 AM,Bring Em Out,1,12,hot105
O.T. Genasis,2:03 AM,Cut It (feat. Young Dolph),1,12,hot105
Meek Mill,2:00 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
LIL UZI VERT,1:59 AM,XO TOUR Llif3,1,12,hot105
Jay-Z,1:55 AM,Izzo (H.O.V.A.),1,12,hot105
Childish Gambino,1:52 AM,Redbone,1,12,hot105
2 Chainz,1:48 AM,"It's A Vibe [Feat. Ty Dolla $ign, Trey Songz & Jhené Aiko]",1,12,hot105
Meek Mill,1:46 AM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),1,12,hot105
A$AP Ferg,1:45 AM,Plain Jane,1,12,hot105
Lil Pump,1:44 AM,Gucci Gang,1,12,hot105
Moneybagg Yo,1:40 AM,Doin’ It,1,12,hot105
Hustle Gang,1:31 AM,Friends,1,12,hot105
G-Eazy feat. A$AP Rocky & Cardi B,1:27 AM,No Limit,1,12,hot105
